population,population_density,median_age,new_cases,percentage_of_Pop_New_Cases,new_deaths,percentage_of_Pop_New_Deaths,new_tests,percentage_of_Pop_New_Tests,total_cases_updated,percentage_of_Pop_Total_Cases,total_deaths_updated,percentage_of_Pop_Total_Deaths,total_tests_updated,percentage_of_Pop_Total_Tests,StringencyIndex_updated,percentage_change_stringency,StringencyLegacyIndex_updated,GovernmentResponseIndex_updated,percentage_change_GovernmentResponse,ContainmentHealthIndex_updated,percentage_change_ContainmentHealth,EconomicSupportIndex_updated,percentage_change_EconomicSupport,lat,lon
6486201.0,307.81100000000094,27.59999999999998,154.99397590361446,0.002389595633925228,4.319277108433735,6.659178629268098e-07,1835.44578313253,0.02829770127587057,7141.126506024097,0.11009721262144201,189.53614457831324,0.002922144173119415,126424.23493975903,1.949126074565974,92.01626506024076,0.2219696307320058,96.1789759036146,83.51644578313261,0.34194081231542334,86.70481927710868,0.25515098135551534,65.96385542168674,0.9036144578313253,13.800038200000014,-88.91406830000012
9904608.0,82.80500000000019,24.900000000000045,351.89473684210526,0.003552838606455757,10.865497076023392,1.0970143468599057e-06,0.0,0.0,17064.83625730994,0.1722918893641216,529.3391812865497,0.005344372854398172,0.0,0.0,96.02713450292366,0.9867473879967148,96.26181286549712,84.77590643274893,0.8828792162662624,86.13894736842128,0.7631884364302032,77.26608187134502,0.0,15.257243200000008,-86.07551450000018
6871287.0,3.6229999999999998,29.0,83.89375,0.0012209321194122736,1.45,2.1102305870792477e-07,0.0,0.0,1951.8125,0.028405340949955955,39.88125,0.0005804043696617535,0.0,0.0,93.7033749999998,-0.015459253245555877,96.96550000000016,71.28249999999983,-0.014282450456875114,84.24206249999978,-0.014287461639965743,0.0,0.0,26.823447199999965,18.12367230000003
3546427.0,44.30400000000007,19.300000000000043,1.950920245398773,5.501086714596895e-05,0.0,0.0,0.0,0.0,133.3926380368098,0.003761324793568566,0.0,0.0,0.0,0.0,91.56012269938681,1.2428417613632627,94.53092024539897,73.39147239263804,1.4877735154197218,82.44006134969337,1.451297000450799,23.619631901840492,0.0,15.950031900000019,37.99996680000003
17915567.0,157.83399999999978,22.900000000000063,434.77647058823527,0.0024268083203184986,16.11764705882353,8.996448205531829e-07,0.0,0.0,19587.90588235294,0.10933455738438501,750.5411764705882,0.0041893241585409385,0.0,0.0,92.93870588235298,0.6773616118079586,97.01217647058823,78.07835294117642,0.7367118377449816,81.90376470588261,0.6496084851543751,57.05882352941177,-0.0980392156862745,15.635608800000053,-89.89880869999982
18776707.0,6.681000000000019,30.60000000000003,759.7267441860465,0.004046112793825066,10.354651162790697,5.514625734315764e-07,13997.406976744185,0.07454665494191387,37062.78488372093,0.19738703322004716,360.9593023255814,0.0019223780949747006,1053688.2441860465,5.611677511855762,79.55273255813958,1.401511254617724,82.86872093023258,74.03046511627926,1.376496953038757,80.96377906976731,1.3219412511931312,35.901162790697676,1.1627906976744187,47.22860860000015,65.20931969999998
50882884.0,44.22299999999996,32.199999999999896,3377.4333333333334,0.006637660973252483,107.57777777777778,2.1142232774733793e-06,14439.261111111111,0.028377442424668983,121251.27222222222,0.23829481092742746,4010.661111111111,0.007882141883135222,700108.1333333333,1.375920699253865,81.32377777777813,1.486244544796072,86.50411111111114,78.37555555555583,1.254591882417538,80.42255555555572,1.1692703775120055,67.08333333333333,0.2777777777777778,2.8894434000000033,-73.78389199999991
7132530.0,17.143999999999927,26.5,96.60112359550561,0.0013543738840987088,1.7303370786516854,2.425979391116036e-07,1044.5,0.014644172544665074,2703.724719101124,0.037906951938528444,34.91011235955056,0.0004894492187141249,57012.50561797753,0.7993307510515559,82.29612359550569,3.9107133262552094,85.43421348314632,76.63955056179786,2.8794668810698014,78.82735955056194,2.785932471359084,64.6067415730337,1.1235955056179776,-23.316593500000067,-58.16934450000007
32971846.0,25.12899999999993,29.10000000000004,3479.3870967741937,0.010552600229826964,154.7741935483871,4.694131882952113e-06,2968.8064516129034,0.009004065018418753,197963.5806451613,0.6004018720855401,7883.419354838709,0.023909548027243332,189756.27956989247,0.575510026250555,82.03752688172048,1.557565630955368,82.96279569892482,76.75704301075271,3.0569873459213572,78.42188172043018,2.9634373297848953,67.60752688172043,1.075268817204301,-6.869969699999978,-75.04585149999964
34813867.0,15.321999999999989,31.89999999999994,1758.7765363128492,0.005051942481175242,21.620111731843576,6.210201162612466e-07,25159.625698324024,0.07226897746901835,124989.74301675978,0.3590228658504376,1218.2569832402235,0.0034993440494278426,1451252.3351955307,4.1686042380627555,75.14385474860325,1.216810145538187,82.6074860335195,74.14368715083809,0.7491025110508943,78.24039106145261,0.663082442873427,51.60614525139665,0.37243947858473003,25.62426180000004,42.35283280000015
12952209.0,494.86900000000065,20.300000000000058,23.647058823529413,0.00018257162792485374,0.09411764705882353,7.266532454720545e-09,2279.6235294117646,0.01760026825857863,934.3176470588236,0.007213577599456767,2.7705882352941176,2.1390854913583607e-05,126641.32352941176,0.9777584930061874,73.30876470588228,0.8496350798299841,78.64917647058826,70.57017647058811,0.6391454340117753,78.05299999999987,0.5947125277894226,29.41176470588235,0.5882352941176471,-1.9646630999999968,30.064435799999963
4314768.0,55.13299999999986,29.6999999999999,523.0965909090909,0.012123400166801341,11.335227272727273,2.627076884024186e-06,1831.1477272727273,0.042439077310129504,28636.596590909092,0.6636879802322879,624.5,0.014473547592825382,106627.45454545454,2.471221037734928,82.09056818181817,1.8628452152454877,87.32585227272752,72.7591477272728,2.0184093991951895,77.7127272727275,1.921726844721759,45.52556818181818,0.11363636363636363,8.55955900000002,-81.13084340000019
5101416.0,778.2020000000011,20.40000000000006,163.27528089887642,0.0032005874623609685,0.9325842696629213,1.828089043635965e-07,0.0,0.0,5570.612359550561,0.10919737499452234,31.10674157303371,0.0006097668093139967,0.0,0.0,85.61882022471922,0.24584771934293514,90.34893258426985,71.43078651685424,0.3994589800643214,77.62342696629186,0.33066560282117613,37.359550561797754,0.0,31.94696649999995,35.273865500000056
2860840.0,376.23200000000156,38.199999999999896,209.22292993630575,0.00731333908699213,2.7643312101910826,9.662655759116488e-07,0.0,0.0,8977.649681528663,0.31381166655697856,158.43312101910828,0.005537993072632804,0.0,0.0,79.35063694267527,-0.1714397314392244,86.3952866242036,75.65248407643324,-0.06955519432578199,76.75694267515918,-0.11494264136209409,69.5859872611465,0.3184713375796178,18.221414900000006,-66.41328179999987
11673029.0,10.202,25.400000000000034,670.335260115607,0.005742599115581801,28.705202312138727,2.459104857200194e-06,1340.6300578034682,0.011484851599387514,31420.28901734104,0.2691699730836019,1217.086705202312,0.010426485749348452,67931.89595375722,0.5819560283261288,90.38167630057788,3.310612911582784,92.83861271676308,70.21878612716768,3.3724151361775823,76.52687861271696,3.333387876489869,35.54913294797688,-0.28901734104046245,-17.056869600000024,-64.9912285999999
45741000.0,213.75899999999905,16.40000000000005,17.96319018404908,3.92715292277149e-05,0.18404907975460122,4.023722256938005e-09,785.7055214723927,0.0017177270314868345,691.8895705521472,0.0015126244956431808,2.7423312883435584,5.9953461628376245e-06,111351.67484662577,0.24343952875237915,83.59521472392655,0.4337273367363466,87.13852760736194,71.08012269938642,0.5318881481620241,76.50104294478537,0.5009941934193376,41.25766871165644,-0.3067484662576687,1.5333554000000034,32.21665779999996
53771300.0,87.32400000000015,20.0,190.26256983240222,0.0003538366560458874,3.206703910614525,5.963597515058264e-08,2067.7150837988825,0.0038453879370572816,7883.8379888268155,0.0146617953979666,145.44692737430168,0.0002704917444329999,136894.35195530727,0.25458627921457594,78.9214525139666,1.3343009029665787,83.96089385474883,71.56150837988842,1.551584720737809,76.26832402234625,1.4907648088167538,45.67039106145251,0.5586592178770949,1.4419683000000063,38.43139749999982
1160164.0,79.49200000000016,21.5,26.82941176470588,0.0023125533773419877,0.5352941176470588,4.613952145102409e-07,0.0,0.0,1084.9352941176471,0.09351568348247721,17.75294117647059,0.00153020962350759,0.0,0.0,79.81564705882346,1.2644904207541792,87.80423529411779,68.0075882352941,0.7700196881295172,76.04700000000007,0.7347812822141775,23.823529411764707,0.0,-26.562480600000008,31.399131699999998
555988.0,135.5800000000004,25.699999999999925,23.48780487804878,0.004224516514393975,0.24390243902439024,4.386829194593952e-07,0.0,0.0,1141.719512195122,0.20534966801354024,11.890243902439025,0.0021385792323645528,0.0,0.0,75.40731707317073,0.3558213831519267,82.0333536585365,75.57774390243874,0.5668993992183549,76.01567073170723,0.4674089773038053,73.17073170731707,0.3048780487804878,16.0000552,-24.008394699999936
28435943.0,36.25299999999994,29.0,269.81176470588235,0.0009488405737269989,2.2411764705882353,7.881491641013048e-08,0.0,0.0,8554.605882352942,0.030083777711725414,75.81176470588235,0.0002666054180298587,0.0,0.0,83.69970588235314,0.3537863304128524,85.79470588235283,71.38405882352936,0.44352509439624493,75.64582352941153,0.3784501036910587,47.94117647058823,0.0,8.001870900000005,-66.1109317999999
786559.0,3.951999999999999,26.300000000000086,7.258823529411765,0.0009228581110141471,0.21764705882352942,2.76707861487224e-07,0.0,0.0,255.1235294117647,0.03243539637989837,12.988235294117647,0.0016512728599021365,0.0,0.0,77.48194117647046,0.750433538166512,83.11717647058818,68.21788235294105,0.5697692825023273,75.51317647058804,0.532724798351096,28.08823529411765,0.0980392156862745,4.841709700000015,-58.64168910000008
33469199.0,76.134,28.19999999999991,246.45562130177515,0.000736365460379781,1.8757396449704142,5.604375667820474e-08,0.0,0.0,10724.881656804733,0.03204403444732791,61.92307692307692,0.0001850151147121176,0.0,0.0,77.31680473372795,1.6497662720710407,85.08059171597627,71.11195266272189,0.9819662276440899,75.38005917159778,0.8998486955607602,47.633136094674555,0.0,41.323730000000054,63.952809799999834
6524191.0,32.33299999999995,26.300000000000082,264.4457831325301,0.004053311485401488,6.373493975903615,9.7690180681461e-07,0.0,0.0,12054.753012048193,0.18477008125679023,376.45180722891564,0.005770091758946291,0.0,0.0,80.75156626506015,0.1121755904842795,83.0604819277109,70.29216867469866,0.19696269261522997,74.7765662650603,0.1228645613113214,45.63253012048193,0.6024096385542169,41.50893240000004,74.72409100000003
43849269.0,23.257999999999925,19.69999999999995,77.12865497076024,0.000175894961831086,4.812865497076023,1.0975930971793446e-07,0.0,0.0,5848.304093567252,0.01333728982703737,362.35087719298247,0.0008263555709286339,0.0,0.0,78.39397660818703,2.0966653074148183,85.20643274853805,67.42988304093564,1.4293541720111698,74.69263157894723,1.3881583050225053,27.485380116959064,-0.29239766081871343,14.584444399999976,29.491769100000045
45195777.0,16.177000000000028,31.899999999999906,1976.4827586206898,0.004373158046648231,41.38423645320197,9.156660024497858e-07,5333.394088669951,0.011800646969007641,67309.62561576355,0.1489290152391086,1387.2512315270935,0.0030694266668478644,253964.41379310345,0.5619206719094648,77.89576354679784,1.4405156722081924,80.5265024630543,72.24359605911337,1.5740346137540866,74.5853694581281,1.4954491182864438,59.35960591133005,0.9852216748768473,-34.99649630000015,-64.96728169999972
2225728.0,7.858999999999993,23.099999999999937,49.73684210526316,0.0022346325384441923,0.30994152046783624,1.3925399710469399e-07,0.0,0.0,3534.59649122807,0.15880630927175599,24.86549707602339,0.0011171848975267123,0.0,0.0,70.57192982456152,1.2588438052168753,76.21040935672494,74.52350877192977,1.1451723103446974,74.3449122807017,1.0195622489111518,75.51169590643275,0.7797270955165693,-0.8999694999999981,11.689969900000037
54409794.0,81.72099999999969,29.099999999999994,4.828220858895706,8.873808378865955e-06,0.03680981595092025,6.765292283760575e-10,926.5214723926381,0.0017028578942839554,243.77914110429447,0.0004480427569791837,5.177914110429448,9.516511145823194e-06,58354.36196319018,0.10724973883045798,77.92680981595106,0.3802837875892375,79.1754601226996,63.05527607361957,0.37871825837193923,74.27165644171782,0.3782511276582549,1.3803680981595092,-0.6134969325153374,17.17504950000007,95.9999652000002
11326616.0,110.40799999999975,43.10000000000012,23.370588235294118,0.00020633336766510063,0.5529411764705883,4.881786196959343e-08,2307.4529411764706,0.020371953469389897,1913.5,0.01689383660574351,65.67647058823529,0.0005798419456282017,144660.79411764705,1.2771757612127674,75.33123529411762,1.4037899583876048,81.2038823529409,69.58423529411779,1.0062526409872208,74.23023529411773,0.9472059688488763,44.044117647058826,0.029411764705882353,23.013133800000077,-80.83287480000023
771612.0,21.18800000000007,28.600000000000012,1.2873563218390804,0.00016683985239201567,0.0,0.0,0.0,0.0,55.339080459770116,0.007171879190547858,0.0,0.0,0.0,0.0,72.95465517241364,1.3340916182317526,81.90114942528712,73.0160344827589,1.516404801116109,74.19683908045985,1.393138315904888,66.52298850574712,0.09578544061302686,27.549511000000088,90.51192730000001
586634.0,3.6120000000000037,29.600000000000005,24.296969696969697,0.0041417595463218455,0.40606060606060607,6.921873025781087e-07,0.0,0.0,767.8727272727273,0.1308946851482743,13.212121212121213,0.002252191521821308,0.0,0.0,80.55139393939406,0.35861334589993116,82.81296969696979,67.02393939393937,0.5642154783881147,74.14127272727264,0.49844593744243787,27.87878787878788,0.0,4.14130250000001,-56.07711869999992
19116209.0,24.282000000000068,35.399999999999906,2277.633333333333,0.011914670598827067,62.46666666666667,3.267732983389471e-06,13124.9,0.06865848767399439,161644.23333333334,0.8455872884280214,3738.1722222222224,0.019554987195537683,804811.7444444444,4.210101199691032,73.79399999999988,1.5528155653253066,73.57783333333343,70.22344444444443,1.7797232049985803,73.55883333333324,1.6688069198317037,51.875,1.1574074074074072,-31.761336499999985,-71.31876969999986
1439323774.0,147.6739999999997,38.69999999999999,368.3114754098361,2.5589202517392472e-05,19.352459016393443,1.3445521685931267e-08,0.0,0.0,70496.55737704918,0.004897894320270511,3421.6352459016393,0.00023772519482483312,0.0,0.0,69.58807377049186,2.321958967626307,67.13581967213135,64.81926229508161,1.309718367389774,73.3566393442622,1.2780198478045104,17.87909836065574,0.819672131147541,35.0000739999998,104.99992700000047
4033963.0,123.65499999999994,37.6000000000001,209.71428571428572,0.005198716143759518,5.668571428571428,1.4052115571142893e-06,0.0,0.0,12368.628571428571,0.30661234551304933,388.7314285714286,0.009636464899936577,0.0,0.0,73.55822857142861,0.6232807860239419,78.50874285714255,66.81651428571423,0.7424484572941549,73.08234285714316,0.68377695785165,32.357142857142854,0.0,47.287960800000114,28.567094099999927
164689383.0,1265.0359999999948,27.5,1717.2486187845304,0.001042719686905701,23.46961325966851,1.4250835622881953e-07,8364.690607734807,0.005079070948814478,99124.80662983426,0.0601889477173123,1313.1491712707182,0.0007973490138527747,523637.8011049724,0.3179548016795791,76.42944751381238,1.5602420306599998,81.07049723756906,69.20596685082903,1.1492091906567263,73.07320441988935,1.0599523752701898,47.92817679558011,0.6445672191528544,24.476878299999964,90.2932426000003
14862927.0,42.72900000000006,19.599999999999945,39.09756097560975,0.0002630542488408223,1.1951219512195121,8.040959571553521e-08,541.25,0.0036416111039232046,1339.9329268292684,0.0090152695147414,30.682926829268293,0.00020643932940845558,30019.48780487805,0.201975612238949,79.57853658536578,0.8138323203751384,87.86451219512202,64.55835365853677,0.9244281211781589,72.25146341463405,0.8881986495346103,22.25609756097561,0.0,-18.45549630000004,29.746841400000072
1399491.0,266.8859999999992,36.19999999999989,9.784883720930232,0.0006991744656400241,0.12209302325581395,8.724102066809575e-08,0.0,0.0,208.3953488372093,0.014890795927748684,7.6686046511627906,0.0005479566964819905,0.0,0.0,70.9326744186048,0.9104542523085417,78.76738372093044,68.1115697674419,1.0115972510453353,71.93151162790676,0.9690283572334902,47.093023255813954,0.7751937984496123,10.867784499999983,-60.98210669999992
397621.0,16.425999999999966,25.0,6.173913043478261,0.0015527130215653249,0.08074534161490683,2.0307111952061592e-07,0.0,0.0,99.98757763975155,0.02514645293879135,2.372670807453416,0.0005967166742836565,0.0,0.0,72.56428571428572,0.20581544348519692,77.80080745341594,66.61776397515526,0.37578289642254886,71.41540372670804,0.3279956070346587,40.21739130434783,1.2422360248447204,16.82597930000003,-88.7600927000002
875899.0,127.65699999999958,37.30000000000011,8.595375722543352,0.0009813204173704211,0.12138728323699421,1.3858593654861366e-07,0.0,0.0,875.0173410404624,0.09989934239455264,15.236994219653178,0.0017395834702006953,0.0,0.0,67.29583815028884,0.8349242378725372,77.5867630057802,75.3729479768783,0.76482851523541,71.0543930635837,1.0921458332802505,99.13294797687861,0.5780346820809249,34.982301799999966,33.145128500000034
2416664.0,207.56599999999955,17.5,17.74251497005988,0.0007341738433667189,0.5748502994011976,2.378693518839183e-07,0.0,0.0,357.1077844311377,0.014776890144063788,11.1437125748503,0.0004611196498499708,0.0,0.0,70.5960479041916,2.676882049510279,79.99952095808383,59.78371257485033,3.1082963624734514,70.6553892215571,3.1081749309904647,0.0,0.0,13.470062000000029,-15.490046400000033
32866268.0,23.88999999999996,16.800000000000022,16.098159509202453,4.8980795474565154e-05,0.656441717791411,1.9973114008302107e-08,0.0,0.0,501.6503067484663,0.0015263379059297707,22.822085889570552,6.943923748680732e-05,0.0,0.0,78.04030674846615,2.1876216474989705,83.52349693251523,65.53453987730045,1.891077647383949,70.64441717791402,1.8482775821429553,37.423312883435585,-0.10224948875255627,-11.87757680000003,17.569124099999964
5057677.0,49.12700000000018,19.199999999999953,7.761904761904762,0.00015346778297437277,0.4880952380952381,9.650581444707486e-08,0.0,0.0,561.4404761904761,0.011100757841801215,36.125,0.0007142607169259719,0.0,0.0,76.84541666666672,1.3357801932111744,82.15011904761926,59.613095238095056,0.9231095041335752,70.45255952380933,0.9233733741345825,0.0,0.0,5.749972100000012,-9.365852399999996
287371.0,664.4630000000024,39.80000000000012,1.035928143712575,0.0003604845804596058,0.041916167664670656,1.4586081290273083e-07,0.0,0.0,93.36526946107784,0.03248945421113397,5.8562874251497,0.0020378839288410096,0.0,0.0,67.46526946107777,0.12129181263569558,74.43023952095827,64.48239520958093,0.3876379996901928,69.66185628742515,0.2682504778837426,36.00299401197605,0.3992015968063872,13.150033099999993,-59.52503050000013
2877800.0,104.8709999999996,38.0,53.29545454545455,0.001851951301183353,1.5909090909090908,5.528212839353293e-07,0.0,0.0,2488.715909090909,0.08647980780773191,73.76136363636364,0.002563116395731588,0.0,0.0,71.73085227272743,2.222673213777195,77.07806818181817,67.66119318181805,1.3014127861749234,69.34903409090913,1.2193779172952,58.38068181818182,1.4393939393939394,41.00002800000014,19.999961900000013
114963583.0,104.9570000000001,19.80000000000005,298.9590643274854,0.0002600467526551303,4.637426900584796,4.033822519766798e-08,3052.9122807017543,0.002655547262041889,7996.619883040936,0.006955785192464763,133.85380116959064,0.00011643148001884273,210133.76023391812,0.18278289067757936,74.2771929824564,7.315778064483278,78.65263157894732,63.104210526315796,2.108942572480713,69.20251461988282,2.0380280220274503,29.53216374269006,0.5847953216374269,10.211670200000018,38.652120300000135
59308690.0,46.75400000000006,27.300000000000104,3019.5942028985505,0.005091318326030386,67.76811594202898,1.1426338356491935e-06,17698.874396135267,0.029841958060674197,146862.4927536232,0.24762390259104228,2696.5072463768115,0.004546563490741089,1106610.1449275361,1.8658482339224425,66.57362318840586,3.0386580058135704,73.6279710144929,64.37719806763296,3.257488246364021,68.98966183574875,3.1783218421795776,39.009661835748794,0.966183574879227,-28.816623599999968,24.991638999999925
988002.0,41.28499999999991,25.400000000000052,32.43975903614458,0.003283369774164889,0.3614457831325301,3.6583507233034964e-07,0.0,0.0,3112.620481927711,0.31504192116288354,30.259036144578314,0.0030626492805255756,0.0,0.0,63.610000000000234,0.7923491834011268,69.94993975903606,60.79259036144587,0.45743339949116685,68.92933734939777,0.42622942189531754,16.039156626506024,0.5020080321285141,11.814596599999971,42.84530610000001
5518092.0,15.405000000000026,19.0,23.54437869822485,0.00042667608112051874,0.46153846153846156,8.364095081025502e-08,0.0,0.0,1361.2603550295858,0.024669040585578964,29.562130177514792,0.0005357310131385055,0.0,0.0,74.69355029585799,2.438913224869214,79.5360946745563,68.59082840236687,1.7739183085774117,68.63266272189338,1.6378331158169916,68.34319526627219,0.0,-0.7264327000000009,15.641915500000003
10196707.0,112.37099999999954,46.19999999999991,313.95652173913044,0.0030789991488343266,9.88586956521739,9.695159001055321e-07,10741.614130434782,0.10534395202720627,30885.804347826088,0.30289979252935373,1124.6847826086957,0.01102988231993619,872163.3695652174,8.553382671142922,68.26027173913054,1.3326769081661798,75.72543478260859,67.52597826086959,0.9029592059661004,68.61152173913032,0.815179175724572,61.54891304347826,0.9057971014492753,40.03326290000016,-7.889626299999982
168783.0,304.1279999999992,31.39999999999997,8.114457831325302,0.0048076274454923185,0.060240963855421686,3.5691369305807865e-07,0.0,0.0,273.10843373493975,0.16181039188481064,4.807228915662651,0.0028481712706034655,0.0,0.0,66.23710843373495,0.3023988966417603,76.70927710843374,59.813132530120534,0.39628760869641516,68.49355421686741,0.3812927052677981,12.048192771084338,0.30120481927710846,13.450125699999978,144.75755099999978
2961161.0,266.87900000000064,31.39999999999996,13.703488372093023,0.0004627741744570128,0.12209302325581395,4.123147078318739e-08,0.0,0.0,601.7674418604652,0.02032201024734776,8.645348837209303,0.0002919580812123797,0.0,0.0,73.87424418604654,0.6670351683594433,76.53133720930231,64.21680232558138,0.6010855025472344,68.01999999999995,0.5227344679728887,43.31395348837209,0.5813953488372093,18.115295799999934,-77.15984550000019
5094114.0,96.07899999999988,33.60000000000007,224.28813559322035,0.004402888031033862,2.361581920903955,4.6359031637375124e-07,708.5819209039548,0.013909816719923319,7141.327683615819,0.14018782625626,63.79661016949152,0.0012523592948546405,35665.898305084746,0.7001393825321687,69.67977401129953,1.5296118206152507,80.62898305084742,64.05920903954798,0.8578745050593132,67.74344632768364,0.7814607403354198,43.78531073446328,0.5649717514124294,10.273563299999982,-84.07391020000021
27691019.0,43.951000000000015,19.599999999999945,90.5060975609756,0.00032684278451788136,1.1646341463414633,4.205819028694694e-08,0.0,0.0,3992.2743902439024,0.014417217330441694,41.97560975609756,0.00015158564499232608,0.0,0.0,73.28304878048769,1.4878614125602327,75.87670731707314,61.514451219512225,1.6654513110711777,67.49036585365855,1.5724388959957358,28.658536585365855,0.6097560975609756,-18.924960400000025,46.44164220000015
7496988.0,7039.714000000003,44.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486289.8888888889,6.486470151598066,62.60555555555555,0.0,72.26222222222222,71.26000000000002,0.19126172972326883,67.04666666666668,0.24151123864179816,94.44444444444444,0.0,22.27932779999999,114.16281310000002
109581085.0,351.87300000000135,25.19999999999989,890.9672131147541,0.0008130666100949394,14.426229508196721,1.3164890189029177e-07,9767.352459016394,0.008913356222943395,33124.33196721312,0.030228147464695314,810.7254098360655,0.0007398406484440863,478311.1475409836,0.43649061107670517,65.46782786885248,1.0667289620868283,69.92389344262297,58.5731557377051,0.9426834822075892,66.79127049180329,0.9353096924299935,13.370901639344263,0.18442622950819673,12.750348600000043,122.73121009999963
